Date,basic-materials,communication-services,consumer-cyclical,consumer-defensive,energy,financial-services,healthcare,industrials,real-estate,technology,utilities
2025-10-09,103.10432826540769,146.33108121537856,128.6639123807984,101.60480860170793,106.01692135459051,125.6994690065303,94.35769462518766,120.41179774216612,96.065192960049,137.7358559885243,119.01067405694265
2025-10-10,101.3880287576775,143.08487329369535,124.0564046475139,101.83265593517143,103.01396959227225,122.7941163620924,92.92972971736016,117.70591708213817,94.944166503276,132.37779917389912,118.39521299893288
2025-10-13,103.00165374649993,146.28445363884347,127.11298888514968,101.54211108020496,104.47250787804671,124.07067059826768,92.82655328385712,119.0967403423731,95.45552094357247,135.65773147708194,119.33880219418212
2025-10-14,103.90973381057253,146.78036042856385,126.69688159004247,103.69228683603266,104.38522942291743,125.5259359357707,93.07060953003597,120.45352426283787,96.47681621009185,133.4855679477919,120.45807552512856
2025-10-15,103.27346229708394,149.13599751003235,126.98205425944447,104.05824941762711,104.30940510923799,125.45324951874518,93.19022154075162,119.95861305600636,98.02784183439601,134.48377732778107,122.0508274672069
2025-10-16,102.5755374710859,148.77564855636425,125.79074951490135,103.070074333053,103.14921337704035,121.75871002478212,93.09078670148016,119.34974509408364,97.73217714705677,134.6654940449255,120.7761920138501
2025-10-17,102.23202394768118,149.8522402619806,126.6404628349028,104.36090942494526,103.96983767705454,122.74224469911549,93.59682642453866,119.37887977321354,98.35925260602308,134.95903558803528,120.26448601048293
2025-10-20,103.34908589223534,151.78558718620081,128.07445349041092,104.19186663835828,104.95936493520092,124.32302861392368,94.58973346968739,120.82543858774152,99.4535853057769,136.40535816932703,120.1441466236248
2025-10-21,102.61505677154365,149.7160990187918,129.60051282474353,103.81249179938749,104.76052717957965,124.25693831463805,94.77706755989837,121.92889889080529,99.0542207340717,136.2097147636716,118.93648729663285
2025-10-22,102.0323411572868,149.26239885763525,128.24534500616716,104.5011838612055,106.13820387930538,123.43663256290077,95.39546310289323,120.21972628159786,99.43996096518289,135.08340489042584,118.59961256165377
2025-10-23,102.85434860191212,149.58695963621864,129.53822371870478,104.083928224941,107.49986879935884,123.80747656193192,95.49673994192521,121.80476727833005,99.38029321425161,136.46922363930233,118.56578191387801
2025-10-24,102.56566103427596,152.29376129899703,129.1769668456458,103.72875198152651,106.40694132043444,125.29217728758745,95.4924044753436,122.15090140051934,99.76269384603458,138.55260951614346,120.04714928941124
